userPlantName,cleanedPlantName,sciName,genus,Family,itis_id,rank,notes,isConifer,compoundLeaves,longLeafThreshold
Downy arrowwood,Downy arrowwood,Viburnum rafinesqueanum,Viburnum,Adoxaceae,823482,species,,0,,
Deutzia spp.,Deutzia,Deutzia,Deutzia,Hydrangeaceae,24324,genus,,0,,
Fig spp.,Fig,Ficus,Ficus,Moraceae,19081,genus,,0,,
Muscadine,Muscadine,Vitis rotundifolia,Vitis,Vitaceae,28609,species,,0,,
Freeman maple,Freeman's maple,Acer X freemanii,Acer,Sapindaceae,500949,species,,0,,
Beaked hazelnut,Beaked hazelnut,Corylus cornuta,Corylus,Betulaceae,19507,species,,0,,
Locust spp.,Locust,Robinia,Robinia,Fabaceae,26184,genus,,0,,
Salvia,Salvia,Salvia,Salvia,Lamiaceae,32680,genus,NA,0,,
Virginia roundleaf birch,Virginia roundleaf birch,Betula uber,Betula,Betulaceae,19502,species,NA,0,,
Japanese snowball,Japanese snowball,Viburnum plicatum,Viburnum,Adoxaceae,35272,species,NA,0,,
Bigtooth maple,Bigtooth maple,Acer grandidentatum,Acer,Sapindaceae,28760,species,NA,0,,
Viburnum lantana,Viburnum lantana,Viburnum lantana,Viburnum,Adoxaceae,35264,species,NA,0,,
Linden arrowwood,Linden arrowwood,Viburnum dilatatum,Viburnum,Adoxaceae,505677,species,NA,0,,
Fraser fir,Fraser fir,Abies fraseri,Abies,Pinaceae,181829,species,NA,1,,
Red spruce,Red spruce,Picea rubens,Picea,Pinaceae,18034,species,NA,1,,
Pinkshell azalea,Pinkshell azalea,Rhododendron vaseyi,Rhododendron,Ericaceae,23730,species,NA,0,,
Crapemyrtle,Crapemyrtle,Lagerstroemia indica,Lagerstroemia,Lythraceae,27110,species,NA,0,,
Smooth sumac,Smooth sumac,Rhus glabra,Rhus,Anacardiaceae,28782,species,NA,0,1,
Chinkapin oak,Chinkapin oak,Quercus muehlenbergii,Quercus,Fagaceae,504714,species,NA,0,,
Box elder,Box elder,Acer negundo,Acer,Sapindaceae,28749,species,NA,0,1,
Clethra alnifolia,Clethra alnifolia,Clethra alnifolia,Clethra,Clethraceae,23454,species,NA,0,,
Mountain-ash spp.,Mountain-ash,Sorbus,Sorbus,Rosaceae,25318,genus,NA,0,,
Gambel oak,Gambel's oak,Quercus gambelii,Quercus,Fagaceae,19337,genus,NA,0,,
Boxwood spp.,Buxus,Buxus,Buxus,Buxaceae,28022,genus,NA,0,,
L,NA,NA,NA,NA,NA,NA,NA,0,,
Sweetshrub spp.,Sweetshrub,Calycanthus,Calycanthus,Calycanthaceae,18139,genus,NA,0,,
Hornbeam spp.,Hornbeam,Carpinus,Carpinus,Betulaceae,19503,genus,NA,0,,
Chestnut spp.,Chestnut,Castanea,Castanea,Fagaceae,19451,genus,NA,0,,
Chickasaw plum,Chickasaw plum,Prunus angustifolia,Prunus,NA,NA,species,,0,,
Prunus angustifolia,Prunus angustifolia,Prunus angustifolia,Prunus,NA,NA,species,,0,,
Euonymus,Euonymus,Euonymus,Euonymus,Celastraceae,27945,genus,NA,NA,,
Balsam fir,Balsam fir,Abies balsamea,Abies,Pinaceae,18032,species,NA,1,,
Minniebush,Minniebush,Menziesia pilosa,Menziesia,Ericaceae,23685,species,NA,NA,,
Cornus racemosa,Cornus racemosa,Cornus racemosa,Cornus,Cornaceae,501635,species,NA,NA,,
Coastal plain willow,Coastal plain willow,Salix caroliniana,Salix,Salicaceae,22516,species,NA,NA,,
Viburnum opulus,Viburnum opulus,Viburnum opulus,Viburnum,Adoxaceae,35270,species,NA,NA,,
Burningbush,Burningbush,Euonymus alatus,Euonymus,Celastraceae,27946,species,NA,NA,,
Northern bayberry,Northern bayberry,Morella pensylvanica,Morella,Myricaceae,507904,species,NA,NA,,
Coastal sweetpepperbush,Coastal sweetpepperbush,Clethra alnifolia,Clethra,Clethraceae,23454,species,NA,NA,,
Desert olive,Desert olive,Forestiera pubescens,Forestiera,Oleaceae,32957,species,NA,NA,,
Nanking cherry,Nanking cherry,Prunus tomentosa,Prunus,Rosaceae,504627,species,NA,NA,,
Allegheny blackberry,Allegheny blackberry,Rubus allegheniensis,Rubus,Rosaceae,24866,species,NA,NA,,
Japanese yew,Japanese yew,Taxus cuspidata,Taxus,Taxaceae,194886,species,NA,NA,,
Star magnolia,Star magnolia,Magnolia stellata,Magnolia,Magnoliaceae,506192,species,NA,NA,,
Scarlet hawthorn,Scarlet hawthorn,Crataegus coccinea,Crataegus,Rosaceae,24549,species,NA,NA,,
Oriental arborvitae,Oriental arborvitae,Platycladus orientalis,Platycladus,Cupressaceae,183445,species,NA,NA,,
Burning bush,Burning bush,Euonymus alatus,Euonymus,Celastraceae,27946,species,NA,NA,,
Rosa nutkana,Rosa nutkana,Rosa nutkana,Rosa,Rosaceae,24835,species,NA,NA,,
Western serviceberry,Western serviceberry,Amelanchier alnifolia,Amelanchier,Rosaceae,25109,species,NA,NA,,
Western redcedar,Western redcedar,Thuja plicata,Thuja,Cupressaceae,18044,species,NA,1,,
Rubus spectabilis,Rubus spectabilis,Rubus spectabilis,Rubus,Rosaceae,25051,species,NA,NA,,
Oemleria cerasiformis,Oemleria cerasiformis,Oemleria cerasiformis,Oemleria,Rosaceae,25268,species,NA,NA,,
Western hemlock,Western hemlock,Tsuga heterophylla,Tsuga,Pinaceae,183400,species,NA,1,,
Vaccinium parvifolium,Vaccinium parvifolium,Vaccinium parvifolium,Vaccinium,Ericaceae,23612,species,NA,NA,,
Rhododendron groenlandicum,Rhododendron groenlandicum,Rhododendron groenlandicum,Rhododendron,Ericaceae,520050,species,NA,NA,,
Douglas-fir,Douglas-fir,Pseudotsuga menziesii,Pseudotsuga,Pinaceae,183424,species,NA,1,,
Populus trichocarpa,Populus trichocarpa,Populus trichocarpa,Populus,Salicaceae,195735,species,NA,NA,,
Spiraea douglasii,Spiraea douglasii,Spiraea douglasii,Spiraea,Rosaceae,25334,species,NA,NA,,
Western white pine,Western white pine,Pinus monticola,Pinus,Pinaceae,183356,species,NA,1,,
Grand fir,Grand fir,Abies grandis,Abies,Pinaceae,183284,species,NA,1,,
Acer circinatum,Acer circinatum,Acer circinatum,Acer,Sapindaceae,28740,species,NA,NA,,
Red alder,Red alder,Alnus rubra,Alnus,Betulaceae,19474,species,NA,NA,,
Sweetleaf,Sweetleaf,Symplocos tinctoria,Symplocos,Symplocaceae,23878,species,NA,NA,,
Eastern white cedar,Eastern white cedar,Thuja occidentalis,Thuja,Cupressaceae,505490,species,NA,1,,
Allegheny serviceberry,Allegheny serviceberry,Amelanchier arborea,Amelanchier,Rosaceae,25110,species,NA,NA,,
Peachleaf willow,Peachleaf willow,Salix amygdaloides,Salix,Salicaceae,22499,species,NA,NA,,
Wayfaring tree,Wayfaring tree,Viburnum lantana,Viburnum,Adoxaceae,35264,species,NA,NA,,
"Used to be n/a, did not check location change box",NA,NA,NA,NA,NA,NA,NA,NA,,
Used to be white fir did not check location change box,NA,NA,NA,NA,NA,NA,NA,NA,,
Malus spp. (northern spy),Malus domestica,Malus domestica,Malus,Rosaceae,516655,species,NA,NA,,
Prunus spp. (mount royal plum),Prunus domestica,Prunus domestica,Prunus,Rosaceae,24774,species,NA,NA,,
Aesculus carnea (x hippocastanum & pavia),Aesculus X carnea,Aesculus X carnea,Aesculus,Sapindaceae,507853,species,NA,NA,1,
Used to be oak spp and checked location change box,NA,NA,NA,NA,NA,NA,NA,NA,,
Japanes tree lilac,Syringa reticulata,Syringa reticulata,Syringa,Oleaceae,507196,species,NA,NA,,
Swamp red oak,Quercus shumardii,Quercus shumardii,Quercus,Fagaceae,19417,species,NA,NA,,
Crab apple spp,Malus,Malus,Malus,Rosaceae,25254,genus,NA,NA,,
Crab apple,Malus,Malus,Malus,Rosaceae,25254,genus,NA,NA,,
Canada plum,Prunus nigra,Prunus nigra,Prunus,Rosaceae,24796,species,NA,NA,,
Asian pear,Pyrus pyrifolia,Pyrus pyrifolia,Pyrus,Rosaceae,25296,species,NA,NA,,
Dove tree,Davidia involucrata,NA,NA,NA,NA,NA,NA,NA,,
Sambucus pubens,Sambucus racemosa,Sambucus racemosa,Sambucus,Adoxaceae,35326,species,NA,NA,,
Currant spp.,Ribes,Ribes,Ribes,Grossulariaceae,24448,genus,NA,NA,,
Common hibiscus,Hibiscus,Hibiscus,Hibiscus,Malvaceae,21611,genus,NA,NA,,
Fir spp.,Abies,Abies,Abies,Pinaceae,18031,genus,NA,1,,
Spruce spp.,Picea,Picea,Picea,Pinaceae,18033,genus,NA,1,,
Eugenia foetida - spanish stopper,Eugenia foetida,Eugenia foetida,Eugenia,Myrtaceae,27208,species,NA,NA,,
Coccoloba diversifolia - pigeon plum,Coccoloba diversifolia,Coccoloba diversifolia,Coccoloba,Polygonaceae,21038,species,NA,NA,,
Capparis cynophallophora - jamaican caper,Quadrella cynophallophora,Quadrella cynophallophora,Quadrella,Capparaceae,823036,species,NA,NA,,
Krugiodendron ferreum - ironwood,Krugiodendron ferreum,Krugiodendron ferreum,Krugiodendron,Rhamnaceae,28558,species,NA,NA,,
Ardisia escallonioides - marlberry,Ardisia escallonioides,Ardisia escallonioides,Ardisia,Primulaceae,836229,species,NA,NA,,
Psychotria tenuifolia - wild coffee,Psychotria tenuifolia,Psychotria tenuifolia,Psychotria,Rubiaceae,35128,species,NA,NA,,
Eugenia axillaris - white stopper,Eugenia axillaris,Eugenia axillaris,Eugenia,Myrtaceae,27199,species,NA,NA,,
Gymnanthes lucida - crabwood,Gymnanthes lucida,Gymnanthes lucida,Gymnanthes,Euphorbiaceae,502845,species,NA,NA,,
Guapira discolor - blolly,Guapira discolor,Guapira discolor,Guapira,Nyctaginaceae,19595,species,NA,NA,,
Spondias purpurea - jocote,Spondias purpurea,Spondias purpurea,Spondias,Anacardiaceae,28817,species,NA,NA,,
Randia aculeata - white indigoberry,Randia aculeata,Randia aculeata,Randia,Rubiaceae,35131,species,NA,NA,,
Common pinyon,Pinus edulis,Pinus edulis,Pinus,Pinaceae,183336,species,NA,1,,
Carpinus caroliniana,Carpinus caroliniana,Carpinus caroliniana,Carpinus,Betulaceae,19504,species,NA,NA,,
Elder,Elder,Sambucus nigra,Sambucus,Adoxaceae,35324,species,NA,NA,,
Roundleaf serviceberry,Roundleaf serviceberry,Amelanchier sanguinea,Amelanchier,Rosaceae,25119,species,NA,NA,,
Painted buckeye,Painted buckeye,Aesculus sylvatica,Aesculus,Sapindaceae,28724,species,NA,NA,1,
Lagerstroemia indica,Lagerstroemia indica,Lagerstroemia indica,Lagerstroemia,Lythraceae,27110,species,NA,NA,,
Cleyera spp.,Cleyera,Cleyera,Cleyera,Pentaphylacaceae,21379,genus,NA,NA,,
Thuja spp.,Thuja,Thuja,Thuja,Cupressaceae,18043,genus,NA,1,,
